atm_id,transaction_date,transaction_time,amount,transaction_type,day_of_week
ATM070,2023-10-07,12:18:22,111799,RETIRO,6
ATM079,2024-02-19,01:36:07,1102542,RETIRO,1
ATM022,2023-09-15,08:01:58,2750744,DEPÓSITO,5
ATM045,2024-01-03,01:56:59,436699,RETIRO,3
ATM007,2023-09-22,10:22:23,1199749,DEPÓSITO,5
ATM072,2023-11-27,17:25:46,2655728,RETIRO,1
ATM060,2023-09-19,15:05:33,2083810,DEPÓSITO,2
ATM062,2024-01-05,02:06:47,1746971,RETIRO,5
ATM046,2023-09-01,17:18:20,669592,RETIRO,5
ATM076,2024-01-17,19:15:02,827877,RETIRO,3
ATM041,2023-10-12,09:26:17,4819604,DEPÓSITO,4
ATM058,2023-11-27,02:01:18,1892054,RETIRO,1
ATM085,2023-09-14,07:57:03,360898,RETIRO,4
ATM037,2024-02-07,22:32:45,1584568,DEPÓSITO,3
ATM036,2023-12-13,01:21:31,3399733,DEPÓSITO,3
ATM083,2023-12-26,11:46:53,2351779,RETIRO,2
ATM058,2023-11-12,13:30:03,2676168,RETIRO,7
ATM051,2023-12-28,19:11:20,4706487,DEPÓSITO,4
ATM053,2023-09-01,03:52:40,314032,DEPÓSITO,5
ATM067,2024-01-30,17:02:51,2815636,RETIRO,2
ATM079,2024-01-06,11:03:27,1044018,RETIRO,6
ATM070,2023-11-18,09:02:08,63267,RETIRO,6
ATM041,2023-10-24,19:53:54,3681507,DEPÓSITO,2
ATM006,2024-01-18,12:42:43,1461738,DEPÓSITO,4
ATM058,2023-09-18,01:36:42,3917136,DEPÓSITO,1
ATM014,2024-02-14,01:24:21,3085447,DEPÓSITO,3
ATM022,2023-12-24,00:09:21,2572213,DEPÓSITO,7
ATM061,2023-09-19,12:51:12,483645,DEPÓSITO,2
ATM001,2023-12-21,03:26:55,3623686,DEPÓSITO,4
ATM009,2023-12-25,04:16:52,896143,RETIRO,1
ATM071,2024-01-11,23:32:08,964553,DEPÓSITO,4
ATM086,2023-09-30,20:04:22,1798643,RETIRO,6
ATM040,2023-12-04,07:23:03,1019147,DEPÓSITO,1
ATM048,2023-11-12,12:22:57,2554539,RETIRO,7
ATM027,2024-02-28,03:16:44,4805603,DEPÓSITO,3
ATM072,2023-12-30,12:36:35,2310209,DEPÓSITO,6
ATM002,2023-10-22,12:58:45,1798879,RETIRO,7
ATM044,2024-02-20,07:11:23,654499,DEPÓSITO,2
ATM095,2023-09-02,23:24:03,2548359,DEPÓSITO,6
ATM028,2024-01-19,01:24:23,4612509,DEPÓSITO,5
ATM050,2024-01-06,10:54:34,124722,RETIRO,6
ATM006,2023-10-14,03:38:31,1868751,RETIRO,6
ATM100,2023-11-04,19:53:37,2088528,DEPÓSITO,6
ATM062,2024-02-21,11:03:13,2471352,RETIRO,3
ATM084,2024-01-14,15:31:00,2318722,RETIRO,7
ATM045,2023-10-13,21:52:41,595286,RETIRO,5
ATM011,2023-11-11,16:51:18,514190,DEPÓSITO,6
ATM064,2024-01-30,13:48:03,65919,RETIRO,2
ATM036,2024-01-02,22:29:36,1153962,RETIRO,2
ATM024,2024-01-03,03:23:44,83680,RETIRO,3
ATM042,2024-02-16,10:45:18,159862,RETIRO,5
ATM085,2024-02-15,19:46:03,4573257,DEPÓSITO,4
ATM094,2023-11-06,10:03:39,2170410,RETIRO,1
ATM087,2023-11-17,05:42:36,989920,DEPÓSITO,5
ATM027,2023-09-13,20:26:36,4992462,DEPÓSITO,3
ATM064,2023-11-24,14:32:42,4828759,DEPÓSITO,5
ATM056,2023-12-29,20:23:11,357380,RETIRO,5
ATM037,2023-12-05,19:27:21,1533835,RETIRO,2
ATM086,2023-11-17,11:50:54,223056,RETIRO,5
ATM009,2023-12-10,09:05:36,3972702,DEPÓSITO,7
ATM020,2024-01-04,11:58:03,1900708,RETIRO,4
ATM062,2023-10-05,02:37:09,632650,RETIRO,4
ATM097,2023-09-15,02:42:45,3451641,DEPÓSITO,5
ATM063,2024-02-15,08:18:20,2576369,DEPÓSITO,4
ATM096,2023-12-21,17:29:29,398887,DEPÓSITO,4
ATM041,2023-09-07,12:25:57,2179837,RETIRO,4
ATM008,2023-11-28,11:59:58,4640323,DEPÓSITO,2
ATM057,2024-01-01,16:24:51,1829953,RETIRO,1
ATM066,2023-11-21,14:09:29,1132778,DEPÓSITO,2
ATM050,2024-01-25,08:14:19,2931758,RETIRO,4
ATM057,2023-10-30,09:36:10,2810806,RETIRO,1
ATM088,2023-09-02,12:53:01,1393499,RETIRO,6
ATM039,2023-12-24,11:27:43,214314,RETIRO,7
ATM013,2023-09-10,09:07:10,2467835,DEPÓSITO,7
ATM074,2024-01-18,12:31:10,260049,RETIRO,4
ATM038,2023-10-18,16:23:38,1245574,DEPÓSITO,3
ATM060,2023-09-11,06:17:10,545894,DEPÓSITO,1
ATM004,2024-01-25,07:02:29,867751,DEPÓSITO,4
ATM045,2023-09-20,08:10:50,2490140,DEPÓSITO,3
ATM099,2024-01-20,18:50:59,4785333,DEPÓSITO,6
ATM052,2023-10-21,15:58:56,1001169,DEPÓSITO,6
ATM072,2023-09-08,23:48:49,823936,RETIRO,5
ATM055,2023-12-14,23:56:52,4727250,DEPÓSITO,4
ATM026,2024-01-02,07:41:26,1575357,RETIRO,2
ATM047,2023-12-10,02:55:22,2244237,RETIRO,7
ATM072,2023-11-09,18:57:53,1413785,RETIRO,4
ATM004,2024-02-10,20:13:57,1501292,DEPÓSITO,6
ATM050,2023-10-28,08:49:45,1691483,RETIRO,6
ATM060,2023-11-09,14:20:10,350532,RETIRO,4
ATM091,2023-09-07,17:50:30,746055,RETIRO,4
ATM006,2024-02-12,18:00:46,2230370,RETIRO,1
ATM033,2023-09-21,09:23:29,2404479,DEPÓSITO,4
ATM013,2023-12-27,03:00:38,653551,DEPÓSITO,3
ATM098,2023-12-25,01:34:04,861786,DEPÓSITO,1
ATM034,2024-01-18,23:02:19,550746,DEPÓSITO,4
ATM033,2023-11-16,01:23:39,3897044,DEPÓSITO,4
ATM002,2024-02-14,10:54:02,1582438,RETIRO,3
ATM012,2023-09-27,08:34:44,142957,RETIRO,3
ATM011,2023-10-20,04:42:16,1482914,RETIRO,5
ATM033,2024-01-14,08:20:54,2403439,RETIRO,7
ATM056,2023-11-23,20:44:14,140631,RETIRO,4
ATM067,2023-12-02,13:39:50,123133,RETIRO,6
ATM031,2024-01-30,01:04:18,2147140,RETIRO,2
ATM085,2024-01-27,19:17:52,1366728,DEPÓSITO,6
ATM093,2024-01-21,23:45:19,403424,DEPÓSITO,7
ATM020,2023-11-22,08:49:41,2837311,DEPÓSITO,3
ATM028,2024-02-01,01:02:30,1884920,DEPÓSITO,4
ATM054,2023-09-11,19:27:45,1449275,RETIRO,1
ATM009,2024-01-04,10:40:03,4283412,DEPÓSITO,4
ATM056,2024-02-29,15:56:41,1208003,DEPÓSITO,4
ATM052,2024-02-02,07:21:46,4449145,DEPÓSITO,5
ATM069,2023-10-19,10:06:28,983163,DEPÓSITO,4
ATM075,2023-09-05,14:28:52,2432247,RETIRO,2
ATM072,2023-10-09,17:21:13,338838,RETIRO,1
ATM083,2023-10-16,17:30:34,3576536,DEPÓSITO,1
ATM068,2023-09-25,01:17:35,4350226,DEPÓSITO,1
ATM092,2024-02-26,02:15:12,1618114,RETIRO,1
ATM003,2024-01-30,04:24:21,766561,DEPÓSITO,2
ATM093,2023-09-13,17:56:37,2747033,DEPÓSITO,3
ATM051,2023-12-16,17:05:07,1806175,RETIRO,6
ATM083,2024-02-19,06:29:45,2055963,DEPÓSITO,1
ATM086,2023-11-21,03:14:11,2779932,DEPÓSITO,2
ATM052,2023-10-04,12:01:32,2813018,RETIRO,3
ATM017,2024-01-02,13:37:14,2151819,RETIRO,2
ATM082,2023-10-02,02:16:31,915686,RETIRO,1
ATM027,2024-02-25,21:34:08,2907484,RETIRO,7
ATM051,2023-12-16,08:15:15,1533828,RETIRO,6
ATM079,2024-02-07,15:33:40,1265424,RETIRO,3
ATM056,2023-10-22,13:13:32,175082,RETIRO,7
ATM032,2023-10-15,10:53:12,966039,RETIRO,7
ATM030,2024-02-29,03:11:26,4444915,DEPÓSITO,4
ATM080,2023-11-30,11:03:45,3282747,DEPÓSITO,4
ATM100,2023-12-31,06:00:32,1101527,DEPÓSITO,7
ATM027,2024-01-27,00:24:48,4836633,DEPÓSITO,6
ATM058,2024-02-23,09:10:51,173225,DEPÓSITO,5
ATM016,2023-10-20,01:08:05,1570767,RETIRO,5
ATM017,2023-12-23,00:26:03,2739579,RETIRO,6
ATM021,2023-09-03,21:02:27,2992580,RETIRO,7
ATM025,2024-02-22,17:10:01,2884127,DEPÓSITO,4
ATM046,2023-11-09,16:38:48,2338868,RETIRO,4
ATM035,2023-12-01,09:58:42,3786791,DEPÓSITO,5
ATM069,2024-02-21,16:08:21,3263571,DEPÓSITO,3
ATM028,2024-02-18,07:21:46,3944903,DEPÓSITO,7
ATM092,2023-12-27,22:59:09,4352893,DEPÓSITO,3
ATM001,2024-01-08,06:07:13,485870,RETIRO,1
ATM045,2023-11-08,01:48:39,373464,RETIRO,3
ATM005,2023-09-15,09:01:44,618910,RETIRO,5
ATM063,2023-09-30,01:15:20,816611,DEPÓSITO,6
ATM014,2024-01-21,02:51:44,2554748,RETIRO,7
ATM010,2023-11-16,20:05:20,1007538,RETIRO,4
ATM071,2024-01-10,14:29:30,755303,RETIRO,3
ATM004,2023-10-26,17:29:27,4722230,DEPÓSITO,4
ATM050,2023-11-17,10:56:15,4009464,DEPÓSITO,5
ATM010,2024-01-23,04:04:31,259495,DEPÓSITO,2
ATM090,2023-10-27,03:53:26,3247994,DEPÓSITO,5
ATM055,2023-12-05,15:33:57,2776116,RETIRO,2
ATM084,2023-10-01,03:40:06,1814697,RETIRO,7
ATM002,2023-10-21,03:57:43,2525241,RETIRO,6
ATM057,2023-12-20,11:09:49,243197,RETIRO,3
ATM063,2023-11-13,17:20:58,1411509,RETIRO,1
ATM005,2023-11-23,01:39:57,1082654,RETIRO,4
ATM061,2023-09-20,10:21:47,4346046,DEPÓSITO,3
ATM073,2023-12-07,11:46:16,101158,RETIRO,4
ATM100,2024-01-03,07:02:16,1797133,RETIRO,3
ATM041,2024-01-11,05:31:19,2697265,RETIRO,4
ATM084,2023-10-20,12:42:24,2145298,RETIRO,5
ATM062,2023-11-15,01:09:35,508180,RETIRO,3
ATM036,2024-01-05,10:09:06,3004443,DEPÓSITO,5
ATM027,2023-12-07,21:28:15,1368277,RETIRO,4
ATM012,2023-10-01,03:07:12,1506560,RETIRO,7
ATM061,2023-12-22,14:08:42,2703135,DEPÓSITO,5
ATM062,2023-10-23,08:14:45,2333670,RETIRO,1
ATM081,2023-10-20,08:53:10,2067015,RETIRO,5
ATM060,2023-12-17,10:20:00,2102003,DEPÓSITO,7
ATM036,2023-11-25,18:10:09,894554,RETIRO,6
ATM016,2024-01-15,04:53:41,814459,RETIRO,1
ATM018,2024-02-05,09:12:54,995109,RETIRO,1
ATM084,2023-11-19,17:05:22,2444272,DEPÓSITO,7
ATM035,2023-11-24,20:56:42,2627232,RETIRO,5
ATM033,2024-02-18,23:51:35,2958735,DEPÓSITO,7
ATM028,2023-09-06,00:41:41,2632046,DEPÓSITO,3
ATM012,2023-09-08,00:11:05,2198020,RETIRO,5
ATM045,2024-01-30,12:25:01,2648477,RETIRO,2
ATM001,2024-02-06,00:20:47,800878,DEPÓSITO,2
ATM076,2023-11-15,03:18:06,2444117,RETIRO,3
ATM002,2023-10-22,21:57:03,98671,RETIRO,7
ATM071,2024-02-05,16:25:30,1343710,RETIRO,1
ATM010,2024-02-24,15:42:38,594469,DEPÓSITO,6
ATM010,2023-09-16,13:49:42,2840384,RETIRO,6
ATM016,2023-11-09,22:13:12,1801267,RETIRO,4
ATM055,2023-11-13,19:24:33,517069,DEPÓSITO,1
ATM086,2023-09-13,15:23:58,186755,DEPÓSITO,3
ATM016,2023-11-03,07:15:00,2118323,RETIRO,5
ATM023,2023-12-09,19:53:45,2953000,RETIRO,6
ATM042,2023-12-27,05:32:22,300344,DEPÓSITO,3
ATM065,2023-10-09,10:59:30,4420603,DEPÓSITO,1
ATM040,2024-01-27,21:23:01,2498961,RETIRO,6
ATM090,2023-10-04,00:34:41,4199112,DEPÓSITO,3
ATM035,2023-12-07,14:03:38,2946147,RETIRO,4
ATM096,2024-01-21,19:36:06,4790296,DEPÓSITO,7
ATM097,2023-11-26,12:37:52,2351160,RETIRO,7
ATM041,2023-11-30,12:47:17,1913124,RETIRO,4
ATM039,2023-10-28,22:52:30,1849708,RETIRO,6
ATM089,2024-01-25,09:40:21,881940,RETIRO,4
ATM062,2023-12-03,14:23:29,622819,DEPÓSITO,7
ATM056,2024-02-05,04:00:30,3452482,DEPÓSITO,1
ATM088,2023-11-04,15:42:05,3993346,DEPÓSITO,6
ATM069,2024-01-10,12:21:08,391446,RETIRO,3
ATM088,2024-02-24,03:00:01,4789973,DEPÓSITO,6
ATM063,2024-02-04,10:04:55,3506866,DEPÓSITO,7
ATM027,2023-12-07,13:13:53,4837716,DEPÓSITO,4
ATM019,2023-12-16,04:25:03,2086210,RETIRO,6
ATM072,2023-12-22,21:51:05,2618454,RETIRO,5
ATM072,2023-09-27,01:23:32,4711189,DEPÓSITO,3
ATM040,2024-01-15,08:08:53,1121040,RETIRO,1
ATM014,2023-11-03,17:56:29,720393,DEPÓSITO,5
ATM053,2023-11-12,17:34:13,2697268,DEPÓSITO,7
ATM021,2023-09-10,23:59:30,3157707,DEPÓSITO,7
ATM095,2023-10-30,02:47:37,2974027,RETIRO,1
ATM079,2023-12-12,09:33:16,2510173,DEPÓSITO,2
ATM013,2023-09-04,07:35:08,1839607,RETIRO,1
ATM043,2023-12-18,23:56:01,1740987,RETIRO,1
ATM045,2023-10-11,07:26:00,88933,RETIRO,3
ATM100,2023-11-13,14:04:18,4020325,DEPÓSITO,1
ATM006,2024-01-27,06:52:37,1078376,DEPÓSITO,6
ATM068,2023-12-05,15:33:13,2484709,DEPÓSITO,2
ATM071,2024-01-30,02:53:37,324597,RETIRO,2
ATM072,2023-09-05,20:00:31,3643473,DEPÓSITO,2
ATM065,2024-01-18,03:03:20,2154907,DEPÓSITO,4
ATM053,2024-02-28,15:15:27,2148858,RETIRO,3
ATM031,2023-12-26,06:52:04,1003796,RETIRO,2
ATM015,2023-11-15,01:10:52,82117,RETIRO,3
ATM035,2023-10-22,04:23:14,3364052,DEPÓSITO,7
ATM059,2023-09-18,22:31:53,4910274,DEPÓSITO,1
ATM012,2024-02-19,13:45:11,2075171,RETIRO,1
ATM034,2023-09-20,03:02:45,1358414,RETIRO,3
ATM002,2023-09-19,01:06:16,1598544,RETIRO,2
ATM064,2024-02-16,21:54:32,147805,RETIRO,5
ATM082,2023-10-19,23:39:55,1313296,RETIRO,4
ATM078,2024-01-16,12:14:37,1959120,RETIRO,2
ATM025,2023-10-10,11:57:46,1667220,RETIRO,2
ATM023,2023-10-04,07:42:35,126419,RETIRO,3
ATM089,2024-01-26,17:56:55,1305796,RETIRO,5
ATM088,2023-12-05,21:59:23,1099960,DEPÓSITO,2
ATM073,2023-12-01,07:23:11,3672568,DEPÓSITO,5
ATM048,2023-12-08,07:26:18,4887762,DEPÓSITO,5
ATM053,2023-10-08,03:01:00,1611983,DEPÓSITO,7
ATM015,2023-10-08,00:07:18,1754233,DEPÓSITO,7
ATM058,2023-09-06,00:58:11,2478175,DEPÓSITO,3
ATM034,2024-01-16,09:35:58,323120,RETIRO,2
ATM093,2023-11-29,00:06:45,4957549,DEPÓSITO,3
ATM090,2024-02-04,20:46:34,758114,DEPÓSITO,7
ATM040,2023-09-14,13:10:21,2129325,RETIRO,4
ATM064,2024-02-24,00:34:55,2265958,RETIRO,6
ATM004,2023-11-27,00:04:11,655071,DEPÓSITO,1
ATM038,2023-09-02,00:48:21,2776007,RETIRO,6
ATM040,2024-01-05,04:28:55,882561,RETIRO,5
ATM063,2023-11-12,11:24:14,326623,DEPÓSITO,7
ATM075,2024-02-13,22:46:33,323849,RETIRO,2
ATM086,2023-09-28,10:06:53,152096,RETIRO,4
ATM074,2024-01-21,14:33:04,2990445,DEPÓSITO,7
ATM042,2023-12-06,03:54:35,929111,RETIRO,3
ATM077,2023-12-27,19:32:05,2484163,RETIRO,3
ATM003,2024-01-11,03:21:52,2957075,DEPÓSITO,4
ATM037,2023-09-03,17:45:47,4701907,DEPÓSITO,7
ATM048,2024-01-14,17:04:56,2564983,RETIRO,7
ATM010,2023-10-08,21:36:35,234115,RETIRO,7
ATM009,2024-01-08,23:09:45,1936303,RETIRO,1
ATM023,2024-02-17,22:47:13,4321852,DEPÓSITO,6
ATM057,2023-11-02,09:37:31,2443634,RETIRO,4
ATM069,2024-02-04,14:48:57,195863,RETIRO,7
ATM054,2023-09-20,23:42:19,385542,RETIRO,3
ATM052,2023-11-14,16:31:58,1005433,DEPÓSITO,2
ATM016,2024-01-29,08:30:52,2305401,RETIRO,1
ATM084,2023-12-08,23:48:16,2848249,RETIRO,5
ATM066,2024-01-13,13:07:49,1971747,DEPÓSITO,6
ATM074,2024-02-28,14:42:31,2553396,DEPÓSITO,3
ATM041,2023-10-23,01:18:03,4538750,DEPÓSITO,1
ATM072,2024-02-05,19:51:46,1027005,DEPÓSITO,1
ATM056,2023-09-18,23:06:43,2662489,DEPÓSITO,1
ATM085,2024-01-18,16:51:04,1731904,RETIRO,4
ATM061,2023-12-24,20:58:20,2623579,DEPÓSITO,7
ATM016,2024-02-25,02:00:43,2644262,RETIRO,7
ATM031,2023-11-25,15:41:20,1336974,RETIRO,6
ATM025,2024-01-30,05:22:49,1047399,RETIRO,2
ATM051,2023-11-11,17:30:15,1097439,RETIRO,6
ATM007,2023-12-13,22:41:48,329110,DEPÓSITO,3
ATM076,2024-02-16,09:52:41,4928934,DEPÓSITO,5
ATM069,2023-12-20,01:23:32,1635762,DEPÓSITO,3
ATM083,2023-10-25,06:48:47,86147,RETIRO,3
ATM046,2023-10-09,14:12:49,2240072,RETIRO,1
ATM039,2023-09-20,14:27:41,421851,RETIRO,3
ATM039,2024-02-29,20:29:47,1494145,RETIRO,4
ATM013,2023-12-02,20:31:26,4843037,DEPÓSITO,6
ATM047,2023-10-27,16:29:15,461845,RETIRO,5
ATM007,2023-09-01,04:36:25,137500,DEPÓSITO,5
ATM074,2023-10-18,14:44:56,3280445,DEPÓSITO,3
ATM073,2024-02-24,14:01:08,1260685,RETIRO,6
ATM061,2023-12-15,01:53:03,1237412,DEPÓSITO,5
ATM078,2023-11-20,18:35:10,1115554,RETIRO,1
ATM092,2023-09-12,18:09:09,2309952,RETIRO,2
ATM061,2023-12-31,05:48:41,4337166,DEPÓSITO,7
ATM065,2023-10-29,12:18:26,3200401,DEPÓSITO,7
ATM011,2023-10-03,14:52:54,1521755,RETIRO,2
ATM031,2023-10-22,05:14:20,113177,RETIRO,7
ATM051,2023-10-23,06:23:36,614296,RETIRO,1
ATM039,2024-02-17,07:42:59,4068582,DEPÓSITO,6
ATM007,2023-10-09,11:35:17,2571108,RETIRO,1
ATM064,2023-10-28,17:09:31,611945,RETIRO,6
ATM061,2024-01-04,19:54:03,4626793,DEPÓSITO,4
ATM082,2023-10-12,16:27:44,167871,RETIRO,4
ATM032,2024-01-31,00:32:19,1018883,RETIRO,3
ATM013,2023-11-04,21:11:08,910989,DEPÓSITO,6
ATM053,2024-01-23,23:54:28,2316526,DEPÓSITO,2
ATM056,2024-02-17,02:29:33,2897682,RETIRO,6
ATM090,2024-02-15,13:06:26,1922565,DEPÓSITO,4
ATM094,2023-09-26,01:17:07,1157476,DEPÓSITO,2
ATM094,2023-09-24,10:15:18,517606,RETIRO,7
ATM020,2023-10-05,20:12:10,612948,DEPÓSITO,4
ATM012,2024-02-02,13:45:51,519752,RETIRO,5
ATM023,2024-01-13,00:56:16,619518,RETIRO,6
ATM056,2023-12-30,11:28:32,1502540,DEPÓSITO,6
ATM052,2024-02-05,17:32:13,129646,DEPÓSITO,1
ATM043,2023-09-28,11:24:10,562554,RETIRO,4
ATM049,2023-12-23,16:17:07,1705065,RETIRO,6
ATM076,2024-02-03,08:11:02,3460535,DEPÓSITO,6
ATM072,2023-10-14,11:10:22,1564675,RETIRO,6
ATM021,2023-09-21,12:31:31,328793,DEPÓSITO,4
ATM006,2023-11-03,04:35:12,504221,RETIRO,5
ATM067,2023-10-03,23:22:50,2973419,RETIRO,2
ATM068,2024-02-24,01:51:09,1662289,DEPÓSITO,6
ATM033,2023-11-10,00:40:18,4829891,DEPÓSITO,5
ATM097,2024-02-08,21:16:19,1717606,RETIRO,4
ATM062,2024-01-22,08:00:59,1348919,DEPÓSITO,1
ATM027,2023-10-12,16:58:57,456871,RETIRO,4
ATM013,2024-01-23,14:37:36,4893591,DEPÓSITO,2
ATM098,2023-11-05,12:03:30,4634800,DEPÓSITO,7
ATM060,2023-09-08,11:44:17,4682872,DEPÓSITO,5
ATM073,2023-11-29,08:04:53,4026557,DEPÓSITO,3
ATM019,2023-10-29,08:45:42,3364849,DEPÓSITO,7
ATM088,2023-12-29,23:00:39,1088563,DEPÓSITO,5
ATM055,2023-09-06,08:48:17,2483666,RETIRO,3
ATM100,2023-11-17,17:47:55,2086126,RETIRO,5
ATM008,2023-11-10,02:12:10,2564127,DEPÓSITO,5
ATM097,2023-09-10,03:29:47,1731587,RETIRO,7
ATM080,2023-12-07,22:12:38,1201937,RETIRO,4
ATM060,2023-09-05,04:43:29,793106,RETIRO,2
ATM071,2023-12-20,19:11:33,3970856,DEPÓSITO,3
ATM081,2023-09-12,10:49:48,2066292,DEPÓSITO,2
ATM044,2024-01-18,01:14:39,2128245,DEPÓSITO,4
ATM055,2024-02-19,21:42:14,278631,DEPÓSITO,1
ATM018,2023-12-26,21:58:17,161200,DEPÓSITO,2
ATM090,2023-10-24,21:34:27,3605998,DEPÓSITO,2
ATM049,2024-02-18,03:22:21,536099,RETIRO,7
ATM012,2023-09-24,19:25:12,1761652,RETIRO,7
ATM001,2023-09-12,00:50:29,1829672,RETIRO,2
ATM021,2024-02-04,16:12:47,4834845,DEPÓSITO,7
ATM065,2024-01-03,04:29:38,3020428,DEPÓSITO,3
ATM048,2024-02-28,10:25:33,2771441,RETIRO,3
ATM043,2023-09-11,00:55:31,2997119,RETIRO,1
ATM049,2024-02-03,22:50:42,1941769,RETIRO,6
ATM083,2024-02-25,12:59:27,2781470,DEPÓSITO,7
ATM081,2023-09-11,16:28:17,1011251,DEPÓSITO,1
ATM020,2024-01-15,12:27:13,4977520,DEPÓSITO,1
ATM005,2023-09-05,18:51:24,431472,RETIRO,2
ATM063,2023-10-30,21:01:19,2653933,RETIRO,1
ATM012,2024-01-18,16:31:27,2756243,DEPÓSITO,4
ATM036,2023-11-03,03:07:35,1891676,RETIRO,5
ATM069,2023-10-27,02:56:20,1829654,RETIRO,5
ATM061,2023-09-28,16:14:29,541823,RETIRO,4
ATM080,2023-09-10,02:19:53,2988828,RETIRO,7
ATM013,2023-11-18,06:32:28,2466592,RETIRO,6
ATM022,2023-11-10,07:32:00,1646557,DEPÓSITO,5
ATM066,2023-12-09,02:09:07,3317395,DEPÓSITO,6
ATM092,2024-02-28,06:30:25,673990,RETIRO,3
ATM082,2023-12-30,19:07:39,3913381,DEPÓSITO,6
ATM064,2023-10-02,03:43:09,4806158,DEPÓSITO,1
ATM021,2023-11-14,05:48:25,1671339,RETIRO,2
ATM007,2024-02-03,03:27:12,2215500,DEPÓSITO,6
ATM037,2023-09-24,22:58:54,4326845,DEPÓSITO,7
ATM030,2023-10-06,00:20:07,864870,DEPÓSITO,5
ATM028,2023-11-17,23:19:48,2675685,RETIRO,5
ATM026,2023-10-08,14:11:58,680380,RETIRO,7
ATM083,2024-01-10,19:43:48,1170291,RETIRO,3
ATM021,2024-01-20,07:54:22,2213335,RETIRO,6
ATM038,2023-09-13,03:53:25,2949307,DEPÓSITO,3
ATM075,2023-11-12,19:07:23,4931261,DEPÓSITO,7
ATM085,2023-10-25,01:32:09,502276,RETIRO,3
ATM053,2024-01-22,17:39:22,2944517,DEPÓSITO,1
ATM052,2024-01-28,04:07:23,629211,DEPÓSITO,7
ATM030,2023-12-30,13:35:31,4487256,DEPÓSITO,6
ATM095,2023-10-30,19:56:54,132204,DEPÓSITO,1
ATM029,2024-02-12,04:01:52,2932206,RETIRO,1
ATM024,2023-12-13,09:44:05,961903,DEPÓSITO,3
ATM066,2024-01-31,02:20:18,1119708,RETIRO,3
ATM066,2023-09-27,19:25:30,3595533,DEPÓSITO,3
ATM006,2023-11-18,13:21:15,1226470,RETIRO,6
ATM064,2023-12-19,17:35:16,2369091,RETIRO,2
ATM086,2023-12-20,07:15:10,2434216,DEPÓSITO,3
ATM015,2023-12-22,05:16:20,1433173,DEPÓSITO,5
ATM089,2023-11-15,17:12:15,3057424,DEPÓSITO,3
ATM077,2023-10-19,14:12:31,2611792,DEPÓSITO,4
ATM006,2024-01-02,05:09:55,1698337,RETIRO,2
ATM001,2024-02-05,21:41:52,1893828,DEPÓSITO,1
ATM038,2023-11-17,03:21:09,1449722,DEPÓSITO,5
ATM077,2024-02-06,20:39:53,2839472,RETIRO,2
ATM062,2024-02-27,01:02:35,4473892,DEPÓSITO,2
ATM040,2024-01-19,11:41:29,3601442,DEPÓSITO,5
ATM064,2023-10-07,14:49:03,1325310,RETIRO,6
ATM044,2023-09-14,02:49:24,3628210,DEPÓSITO,4
ATM090,2023-10-01,11:04:46,1508062,RETIRO,7
ATM003,2024-01-25,14:04:26,1249183,DEPÓSITO,4
ATM042,2024-01-04,00:25:11,1796349,RETIRO,4
ATM020,2023-10-30,04:51:38,2095642,RETIRO,1
ATM057,2023-11-01,17:58:34,542275,DEPÓSITO,3
ATM037,2023-11-12,08:03:35,3172975,DEPÓSITO,7
ATM010,2024-02-29,03:45:21,2157399,RETIRO,4
ATM005,2023-09-24,15:49:04,2912444,RETIRO,7
ATM029,2023-12-17,13:29:02,2675898,RETIRO,7
ATM063,2024-01-20,18:35:00,2153035,RETIRO,6
ATM074,2023-10-12,06:10:11,856356,RETIRO,4
ATM094,2023-11-22,05:15:17,3646031,DEPÓSITO,3
ATM037,2023-11-15,16:09:34,1700561,RETIRO,3
ATM050,2023-09-09,03:53:37,3863355,DEPÓSITO,6
ATM098,2024-01-03,20:23:34,59997,RETIRO,3
ATM079,2024-02-01,03:42:12,1076694,RETIRO,4
ATM049,2023-09-02,05:21:06,2979578,DEPÓSITO,6
ATM093,2023-12-11,05:47:43,4487331,DEPÓSITO,1
ATM056,2023-10-31,10:05:34,407857,RETIRO,2
ATM055,2024-02-03,07:30:01,1613224,DEPÓSITO,6
ATM052,2023-10-27,14:12:15,1472966,DEPÓSITO,5
ATM039,2024-02-01,22:14:53,2294322,DEPÓSITO,4
ATM076,2023-09-20,22:43:11,1780544,DEPÓSITO,3
ATM088,2023-12-02,21:27:33,811656,DEPÓSITO,6
ATM004,2023-10-02,23:59:57,2847567,RETIRO,1
ATM041,2023-10-10,01:53:21,614169,DEPÓSITO,2
ATM078,2023-09-17,00:05:43,2296413,RETIRO,7
ATM092,2023-10-27,16:38:33,137676,DEPÓSITO,5
ATM084,2023-09-11,21:44:58,2101328,RETIRO,1
ATM022,2023-12-22,20:59:19,4631288,DEPÓSITO,5
ATM007,2024-02-17,15:21:04,3428269,DEPÓSITO,6
ATM071,2023-12-15,07:58:15,610559,DEPÓSITO,5
ATM042,2023-12-02,15:30:57,3719050,DEPÓSITO,6
ATM091,2023-11-27,17:05:20,387762,DEPÓSITO,1
ATM082,2023-12-06,15:30:52,4711436,DEPÓSITO,3
ATM013,2023-09-03,21:19:23,2747475,RETIRO,7
ATM082,2023-12-16,00:17:27,3153020,DEPÓSITO,6
